College_ID,IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,College_Performance_Rate
CLG0088,116,9.65,8,1,9,1,5,1,0.15178571428571427
CLG0084,67,8.79,5,1,3,6,4,0,0.23529411764705882
CLG0042,123,6.36,7,0,5,8,0,0,0.25333333333333335
CLG0062,116,7.81,7,1,9,4,4,0,0.18796992481203006
CLG0080,93,5.36,8,1,5,10,0,0,0.12380952380952381
CLG0038,108,7.74,7,1,2,9,5,0,0.2641509433962264
CLG0060,100,5.5,6,1,8,4,2,0,0.1927710843373494
CLG0049,118,6.55,6,0,3,4,0,0,0.20175438596491227
CLG0018,114,5.42,5,0,0,9,3,1,0.15217391304347827
CLG0099,78,7.58,5,0,1,4,4,0,0.15730337078651685
CLG0094,108,6.89,4,0,4,9,1,0,0.15454545454545454
CLG0005,96,7.29,7,0,7,1,2,0,0.15178571428571427
CLG0011,101,5.45,3,1,6,8,5,0,0.14893617021276595
CLG0004,89,7.15,5,0,8,2,4,0,0.14285714285714285
CLG0061,126,8.73,3,0,0,8,2,1,0.1792452830188679
CLG0075,115,7.09,8,1,1,5,1,0,0.16806722689075632
CLG0012,88,8.38,5,1,9,1,1,0,0.23636363636363636
CLG0049,79,6.56,10,0,3,1,1,0,0.20175438596491227
CLG0028,94,6.81,6,1,6,6,1,0,0.25
CLG0090,106,7.68,1,0,0,1,1,0,0.22772277227722773
CLG0034,103,9.29,4,0,4,2,3,0,0.08928571428571429
CLG0056,118,5.32,9,0,1,3,0,0,0.2222222222222222
CLG0065,111,5.31,5,0,1,2,1,0,0.16806722689075632
CLG0006,114,8.19,1,0,1,9,4,1,0.10843373493975904
CLG0033,104,9.32,4,1,8,10,4,1,0.1836734693877551
CLG0047,79,9.74,6,1,10,6,1,0,0.18627450980392157
CLG0024,97,7.49,7,0,9,9,2,0,0.1511627906976744
CLG0034,115,7.16,7,0,4,5,1,0,0.08928571428571429
CLG0072,99,8.14,8,0,7,4,5,0,0.13333333333333333
CLG0016,107,7.99,5,1,9,2,3,0,0.18947368421052632
CLG0080,95,7.68,6,0,5,4,5,0,0.12380952380952381
CLG0016,84,9.15,2,0,10,8,0,0,0.18947368421052632
CLG0098,98,8.37,10,0,0,2,4,0,0.1523809523809524
CLG0084,104,7.11,2,0,9,8,1,0,0.23529411764705882
CLG0014,90,7.77,3,1,8,2,0,0,0.17647058823529413
CLG0059,96,8.08,4,0,6,1,0,0,0.18085106382978725
CLG0062,85,7.31,6,0,10,4,1,0,0.18796992481203006
CLG0090,116,7.52,6,1,1,7,0,0,0.22772277227722773
CLG0066,95,4.63,3,1,7,2,4,0,0.168141592920354
CLG0019,121,5.61,1,1,1,3,1,0,0.14444444444444443
CLG0061,122,7.77,3,1,1,6,2,0,0.1792452830188679
CLG0066,98,9.47,4,1,3,2,1,0,0.168141592920354
CLG0026,84,6.26,9,1,7,9,4,0,0.21739130434782608
CLG0089,68,7.48,10,0,6,6,1,0,0.21505376344086022
CLG0049,77,6.98,8,1,1,6,1,0,0.20175438596491227
CLG0019,79,5.32,4,0,9,8,1,0,0.14444444444444443
CLG0049,120,9.41,7,0,5,1,3,1,0.20175438596491227
CLG0081,101,9.03,9,1,10,10,3,1,0.14432989690721648
CLG0030,105,5.28,2,0,10,3,4,0,0.19047619047619047
CLG0076,66,8.15,3,0,3,2,0,0,0.1511627906976744
CLG0057,82,6.72,1,1,9,1,1,0,0.12087912087912088
CLG0085,113,10.21,8,0,0,6,1,0,0.20408163265306123
CLG0036,104,6.52,2,0,7,4,5,0,0.1827956989247312
CLG0040,97,5.76,7,0,7,6,3,0,0.17894736842105263
CLG0028,108,7.78,7,0,5,8,2,0,0.25
CLG0097,124,9.39,3,0,9,7,5,1,0.16831683168316833
CLG0046,96,5.52,2,1,6,3,3,0,0.18095238095238095
CLG0073,101,8.11,3,1,2,3,0,0,0.11206896551724138
CLG0082,102,5.18,8,0,8,6,5,0,0.16842105263157894
CLG0088,135,9.28,9,1,3,1,1,0,0.15178571428571427
CLG0032,68,5.84,8,0,10,3,1,0,0.1504424778761062
CLG0087,110,9.65,2,0,1,8,4,1,0.2268041237113402
CLG0058,98,7.24,9,1,3,3,2,0,0.15517241379310345
CLG0076,108,7.44,6,1,1,1,4,0,0.1511627906976744
CLG0098,90,9.74,2,1,3,10,2,1,0.1523809523809524
CLG0026,99,9.58,9,0,1,9,5,1,0.21739130434782608
CLG0070,110,7.99,5,0,10,2,5,0,0.12941176470588237
CLG0069,146,5.78,6,0,7,7,2,0,0.23076923076923078
CLG0087,112,7.08,1,1,5,8,5,1,0.2268041237113402
CLG0050,87,7.42,2,0,7,3,2,0,0.16666666666666666
CLG0079,93,7.28,1,0,10,7,2,0,0.15217391304347827
CLG0032,93,7.55,4,0,0,10,4,0,0.1504424778761062
CLG0058,73,5.27,2,1,8,4,1,0,0.15517241379310345
CLG0064,95,8.89,1,0,10,2,1,0,0.15053763440860216
CLG0077,110,8.78,3,0,1,4,5,0,0.16822429906542055
CLG0028,80,5.73,4,1,7,8,4,0,0.25
CLG0097,115,8.27,4,0,3,2,5,1,0.16831683168316833
CLG0072,107,7.4,3,0,1,6,3,0,0.13333333333333333
CLG0080,88,8.08,2,1,0,10,5,1,0.12380952380952381
CLG0039,97,5.34,8,0,3,3,0,0,0.1346153846153846
CLG0096,123,8.0,10,1,9,3,2,0,0.23232323232323232
CLG0080,111,6.32,2,0,0,6,4,0,0.12380952380952381
CLG0045,100,7.25,5,1,7,3,2,0,0.20353982300884957
CLG0013,96,8.52,7,0,1,2,2,0,0.18095238095238095
CLG0020,101,8.54,9,1,7,2,2,0,0.13333333333333333
CLG0058,92,6.02,3,1,9,3,4,0,0.15517241379310345
CLG0019,68,7.85,1,1,0,2,1,0,0.14444444444444443
CLG0075,130,9.39,9,0,6,6,3,1,0.16806722689075632
CLG0091,102,5.99,1,1,6,4,3,0,0.13
CLG0080,105,9.05,8,1,4,1,5,0,0.12380952380952381
CLG0009,99,8.26,2,1,2,3,4,0,0.13541666666666666
CLG0077,88,8.69,7,0,5,10,0,0,0.16822429906542055
CLG0019,97,6.63,3,0,10,3,3,0,0.14444444444444443
CLG0094,76,6.76,6,1,4,4,3,0,0.15454545454545454
CLG0055,134,9.62,6,0,8,6,2,1,0.12790697674418605
CLG0039,81,6.62,4,0,3,1,4,0,0.1346153846153846
CLG0017,84,5.13,8,0,8,2,5,0,0.21052631578947367
CLG0062,93,7.62,5,1,9,10,5,0,0.18796992481203006
CLG0094,119,6.05,7,1,5,3,1,0,0.15454545454545454
CLG0093,100,9.12,5,0,8,5,4,0,0.14444444444444443
CLG0060,81,7.74,4,1,2,7,4,0,0.1927710843373494
CLG0042,118,9.53,6,1,0,1,3,1,0.25333333333333335
CLG0002,110,8.87,3,0,5,2,2,0,0.13953488372093023
CLG0050,108,6.03,6,1,3,4,4,0,0.16666666666666666
CLG0067,110,7.23,6,1,10,10,1,0,0.20175438596491227
CLG0020,135,8.54,6,0,9,1,2,1,0.13333333333333333
CLG0001,132,7.31,3,1,3,1,2,0,0.10091743119266056
CLG0005,89,9.85,8,0,3,9,1,0,0.15178571428571427
CLG0097,124,8.37,4,0,0,6,1,0,0.16831683168316833
CLG0039,105,5.28,2,0,4,2,5,0,0.1346153846153846
CLG0087,107,9.45,7,0,8,10,1,0,0.2268041237113402
CLG0018,74,5.03,8,0,2,7,4,0,0.15217391304347827
CLG0068,97,5.85,4,0,1,10,5,0,0.14893617021276595
CLG0097,87,8.8,6,1,1,6,2,0,0.16831683168316833
CLG0090,112,8.96,8,0,9,6,5,1,0.22772277227722773
CLG0022,116,7.53,5,0,6,8,2,1,0.1836734693877551
CLG0030,68,6.54,9,0,5,10,0,0,0.19047619047619047
CLG0090,99,6.4,6,1,1,3,0,0,0.22772277227722773
CLG0001,116,7.06,6,0,0,10,0,0,0.10091743119266056
CLG0070,97,6.16,2,1,6,2,5,0,0.12941176470588237
CLG0081,110,5.81,7,0,10,9,4,0,0.14432989690721648
CLG0095,105,7.66,9,0,5,5,5,0,0.16666666666666666
CLG0051,105,9.53,5,0,4,6,4,0,0.19444444444444445
CLG0068,95,6.66,5,0,4,7,1,0,0.14893617021276595
CLG0074,81,5.83,5,0,9,2,4,0,0.11702127659574468
CLG0061,83,8.98,1,0,2,6,2,0,0.1792452830188679
CLG0048,110,9.02,5,0,10,1,2,0,0.18823529411764706
CLG0053,100,9.22,10,1,4,9,5,1,0.14285714285714285
CLG0034,97,5.61,8,1,5,6,3,0,0.08928571428571429
CLG0086,93,5.26,3,0,10,7,3,0,0.09090909090909091
CLG0086,95,7.22,9,0,6,5,4,0,0.09090909090909091
CLG0007,115,7.92,9,0,6,2,5,0,0.19148936170212766
CLG0039,94,7.09,6,0,9,4,5,0,0.1346153846153846
CLG0037,79,7.76,4,0,9,5,3,0,0.13953488372093023
CLG0063,111,6.22,4,0,7,10,4,1,0.18181818181818182
CLG0055,96,7.06,1,0,4,2,1,0,0.12790697674418605
CLG0015,100,8.57,10,0,3,9,1,0,0.14736842105263157
CLG0083,124,7.34,5,1,6,2,3,0,0.15789473684210525
CLG0074,99,8.23,5,0,1,2,4,0,0.11702127659574468
CLG0062,104,7.31,5,1,7,2,3,0,0.18796992481203006
CLG0068,82,6.61,1,0,3,2,2,0,0.14893617021276595
CLG0050,96,6.15,1,1,9,5,4,0,0.16666666666666666
CLG0041,109,7.46,10,1,0,7,0,0,0.18627450980392157
CLG0061,76,5.19,2,1,1,1,2,0,0.1792452830188679
CLG0025,103,8.72,1,0,0,9,4,1,0.11864406779661017
CLG0028,101,9.55,8,1,4,6,3,0,0.25
CLG0082,100,6.35,4,0,0,1,5,0,0.16842105263157894
CLG0035,115,4.94,6,1,10,1,3,0,0.14457831325301204
CLG0083,105,9.58,8,0,8,9,3,1,0.15789473684210525
CLG0053,122,6.65,5,1,10,9,4,1,0.14285714285714285
CLG0084,85,5.99,6,1,10,1,3,0,0.23529411764705882
CLG0039,102,6.88,4,1,3,1,4,0,0.1346153846153846
CLG0097,101,8.29,6,0,9,5,4,0,0.16831683168316833
CLG0059,83,6.11,6,1,2,5,3,0,0.18085106382978725
CLG0065,114,8.18,3,1,8,7,1,0,0.16806722689075632
CLG0001,134,7.51,4,1,3,4,1,0,0.10091743119266056
CLG0045,99,5.29,6,1,0,10,2,0,0.20353982300884957
CLG0019,107,6.16,8,0,1,1,4,0,0.14444444444444443
CLG0048,101,8.45,7,1,3,6,3,0,0.18823529411764706
CLG0049,89,7.59,4,0,10,10,5,0,0.20175438596491227
CLG0073,72,5.93,3,0,0,3,3,0,0.11206896551724138
CLG0014,89,5.81,8,0,5,7,3,0,0.17647058823529413
CLG0067,79,8.34,6,1,6,1,1,0,0.20175438596491227
CLG0030,125,8.98,8,0,0,4,0,0,0.19047619047619047
CLG0065,98,6.6,9,0,5,10,5,0,0.16806722689075632
CLG0069,94,7.7,9,0,2,9,4,0,0.23076923076923078
CLG0087,113,6.12,10,0,6,10,2,1,0.2268041237113402
CLG0006,83,6.76,9,1,10,6,2,0,0.10843373493975904
CLG0084,88,4.96,10,1,1,2,2,0,0.23529411764705882
CLG0046,101,8.66,1,0,1,6,4,0,0.18095238095238095
CLG0042,115,6.51,3,0,10,9,4,1,0.25333333333333335
CLG0072,107,8.64,9,1,3,1,2,0,0.13333333333333333
CLG0061,103,8.66,4,1,10,5,2,0,0.1792452830188679
CLG0031,101,9.15,10,1,7,8,3,1,0.1958762886597938
CLG0079,106,6.36,2,0,2,7,5,0,0.15217391304347827
CLG0026,103,6.26,1,0,7,10,0,0,0.21739130434782608
CLG0058,84,9.86,5,0,6,2,1,0,0.15517241379310345
CLG0033,100,8.47,4,0,4,8,4,1,0.1836734693877551
CLG0052,83,8.83,5,0,3,9,0,0,0.2
CLG0032,101,5.39,5,1,9,10,2,0,0.1504424778761062
CLG0054,92,6.85,8,0,9,8,5,0,0.16455696202531644
CLG0001,138,8.3,6,1,1,6,2,1,0.10091743119266056
CLG0005,99,5.54,3,0,8,9,2,0,0.15178571428571427
CLG0022,78,7.77,9,1,3,8,2,0,0.1836734693877551
CLG0095,97,7.46,8,0,4,4,3,0,0.16666666666666666
CLG0005,107,5.51,9,0,1,6,4,0,0.15178571428571427
CLG0008,125,6.28,4,0,1,5,2,0,0.14893617021276595
CLG0070,91,6.65,8,0,1,10,2,0,0.12941176470588237
CLG0063,76,5.12,3,1,9,9,4,0,0.18181818181818182
CLG0010,112,8.22,5,0,1,4,1,0,0.10476190476190476
CLG0062,79,6.47,7,0,8,1,3,0,0.18796992481203006
CLG0040,93,6.39,1,0,4,9,3,0,0.17894736842105263
CLG0047,96,9.58,1,0,10,9,0,0,0.18627450980392157
CLG0080,98,7.74,3,1,5,7,3,0,0.12380952380952381
CLG0056,110,6.66,4,0,3,5,0,0,0.2222222222222222
CLG0028,89,8.22,1,0,1,7,1,0,0.25
CLG0056,95,9.74,8,0,2,9,4,1,0.2222222222222222
CLG0001,99,5.45,2,0,2,3,2,0,0.10091743119266056
CLG0052,102,7.59,5,1,10,5,5,0,0.2
CLG0082,101,8.19,6,0,10,3,0,0,0.16842105263157894
CLG0062,106,6.92,6,0,9,8,5,0,0.18796992481203006
CLG0042,112,9.06,6,0,7,1,5,1,0.25333333333333335
CLG0047,105,9.45,1,0,7,4,3,0,0.18627450980392157
CLG0037,106,9.98,3,1,5,7,5,0,0.13953488372093023
CLG0011,76,6.01,3,0,10,9,2,0,0.14893617021276595
CLG0067,100,5.87,8,0,9,10,1,0,0.20175438596491227
CLG0029,107,9.68,6,0,10,2,4,0,0.13761467889908258
CLG0004,110,7.1,2,0,7,9,0,0,0.14285714285714285
CLG0095,89,5.86,1,0,2,6,3,0,0.16666666666666666
CLG0011,90,8.2,4,0,6,7,5,0,0.14893617021276595
CLG0030,91,6.21,1,1,4,4,5,0,0.19047619047619047
CLG0079,108,5.86,5,0,8,5,2,0,0.15217391304347827
CLG0079,115,9.37,8,1,8,1,2,1,0.15217391304347827
CLG0058,93,6.08,10,1,4,4,2,0,0.15517241379310345
CLG0032,113,5.68,2,0,5,8,4,1,0.1504424778761062
CLG0029,101,6.67,8,0,0,6,0,0,0.13761467889908258
CLG0043,98,7.95,8,1,3,7,4,0,0.1414141414141414
CLG0092,96,5.85,6,1,0,1,5,0,0.14705882352941177
CLG0085,111,7.15,8,0,3,7,3,0,0.20408163265306123
CLG0039,104,7.7,2,0,0,6,0,0,0.1346153846153846
CLG0011,134,9.42,7,0,9,4,1,0,0.14893617021276595
CLG0096,87,6.3,8,0,3,2,1,0,0.23232323232323232
CLG0027,107,9.39,4,0,5,2,5,0,0.15833333333333333
CLG0024,92,6.29,9,1,8,7,4,0,0.1511627906976744
CLG0037,86,8.04,6,1,1,3,4,0,0.13953488372093023
CLG0065,99,7.5,3,0,1,2,5,0,0.16806722689075632
CLG0032,102,5.7,4,0,5,10,4,0,0.1504424778761062
CLG0053,143,8.88,4,1,10,3,1,0,0.14285714285714285
CLG0001,97,6.36,1,0,9,10,1,0,0.10091743119266056
CLG0056,83,5.68,10,1,5,2,0,0,0.2222222222222222
CLG0034,104,6.36,1,0,2,3,5,0,0.08928571428571429
CLG0082,68,7.95,1,1,1,5,0,0,0.16842105263157894
CLG0029,98,5.76,4,0,2,10,4,0,0.13761467889908258
CLG0006,100,5.66,1,0,3,10,5,0,0.10843373493975904
CLG0057,111,5.01,6,0,3,10,2,1,0.12087912087912088
CLG0095,114,7.77,2,0,6,5,0,0,0.16666666666666666
CLG0014,92,7.51,1,1,3,7,1,0,0.17647058823529413
CLG0075,97,6.39,7,0,9,10,3,0,0.16806722689075632
CLG0069,88,4.79,6,1,5,3,2,0,0.23076923076923078
CLG0062,83,6.99,1,0,5,3,5,0,0.18796992481203006
CLG0086,104,9.12,10,1,9,7,1,0,0.09090909090909091
CLG0051,80,8.21,9,1,2,6,2,0,0.19444444444444445
CLG0013,93,9.6,6,0,8,6,3,0,0.18095238095238095
CLG0076,85,5.46,2,0,9,4,5,0,0.1511627906976744
CLG0004,108,9.68,7,0,4,4,4,0,0.14285714285714285
CLG0038,127,6.92,3,0,9,2,2,0,0.2641509433962264
CLG0004,80,9.6,7,0,8,6,3,0,0.14285714285714285
CLG0030,72,6.45,9,0,9,10,3,0,0.19047619047619047
CLG0054,98,6.88,5,1,5,3,2,0,0.16455696202531644
CLG0065,100,6.42,1,0,5,6,5,0,0.16806722689075632
CLG0061,103,6.99,5,0,8,3,2,0,0.1792452830188679
CLG0049,93,9.42,8,1,9,3,2,0,0.20175438596491227
CLG0031,96,8.87,8,0,4,1,2,0,0.1958762886597938
CLG0042,105,9.94,3,0,2,5,4,0,0.25333333333333335
CLG0050,115,8.24,4,0,2,2,1,0,0.16666666666666666
CLG0023,70,7.59,8,0,1,10,0,0,0.1864406779661017
CLG0078,94,5.92,8,0,1,2,4,0,0.08849557522123894
CLG0099,103,10.37,7,1,5,9,2,1,0.15730337078651685
CLG0081,86,8.05,6,1,7,2,3,0,0.14432989690721648
CLG0060,125,8.69,4,0,10,2,5,1,0.1927710843373494
CLG0032,90,7.1,10,0,7,6,4,0,0.1504424778761062
CLG0056,99,7.36,9,0,7,10,0,0,0.2222222222222222
CLG0056,108,9.38,2,1,9,1,5,0,0.2222222222222222
CLG0100,91,6.15,2,0,6,8,0,0,0.17525773195876287
CLG0087,72,6.76,1,0,1,1,4,0,0.2268041237113402
CLG0034,93,5.87,3,0,9,9,3,0,0.08928571428571429
CLG0041,115,8.9,3,1,10,4,3,1,0.18627450980392157
CLG0039,94,4.84,4,0,1,3,5,0,0.1346153846153846
CLG0086,87,5.24,3,0,9,7,3,0,0.09090909090909091
CLG0042,113,6.41,10,1,6,8,1,0,0.25333333333333335
CLG0066,95,7.56,6,0,3,5,3,0,0.168141592920354
CLG0020,92,7.46,9,1,5,3,0,0,0.13333333333333333
CLG0014,102,4.83,8,0,8,4,5,0,0.17647058823529413
CLG0038,111,9.81,6,0,4,10,2,1,0.2641509433962264
CLG0037,135,9.63,8,0,9,6,2,1,0.13953488372093023
CLG0037,112,6.89,8,1,3,5,0,0,0.13953488372093023
CLG0012,117,9.02,10,1,2,4,3,1,0.23636363636363636
CLG0092,92,7.83,6,0,6,3,2,0,0.14705882352941177
CLG0056,84,6.69,2,1,6,6,5,0,0.2222222222222222
CLG0008,100,6.32,5,0,6,7,0,0,0.14893617021276595
CLG0093,101,7.13,4,1,4,2,3,0,0.14444444444444443
CLG0021,83,7.16,6,0,9,6,1,0,0.17708333333333334
CLG0039,97,6.19,2,1,7,3,2,0,0.1346153846153846
CLG0048,105,9.18,4,0,10,10,5,1,0.18823529411764706
CLG0018,105,7.85,8,0,1,8,3,0,0.15217391304347827
CLG0063,107,8.56,1,1,3,2,5,0,0.18181818181818182
CLG0083,104,5.72,3,1,0,5,3,0,0.15789473684210525
CLG0074,92,7.47,4,0,5,8,5,0,0.11702127659574468
CLG0009,92,6.16,2,0,5,9,2,0,0.13541666666666666
CLG0087,82,7.42,2,1,2,7,3,0,0.2268041237113402
CLG0030,126,8.49,6,0,0,9,5,1,0.19047619047619047
CLG0086,100,8.84,6,0,4,9,4,1,0.09090909090909091
CLG0059,96,6.98,3,1,0,8,4,0,0.18085106382978725
CLG0055,86,8.72,8,1,2,7,1,0,0.12790697674418605
CLG0093,144,9.27,3,1,7,6,0,0,0.14444444444444443
CLG0070,83,7.97,2,0,9,3,4,0,0.12941176470588237
CLG0050,93,5.53,5,0,8,8,4,0,0.16666666666666666
CLG0061,106,8.0,7,1,2,3,1,0,0.1792452830188679
CLG0035,109,5.38,1,0,8,9,4,0,0.14457831325301204
CLG0014,114,9.16,2,0,6,9,4,1,0.17647058823529413
CLG0069,127,7.71,2,1,7,10,5,1,0.23076923076923078
CLG0046,107,7.31,8,0,5,10,2,0,0.18095238095238095
CLG0082,84,5.24,10,0,4,9,1,0,0.16842105263157894
CLG0035,96,7.15,6,1,9,4,3,0,0.14457831325301204
CLG0094,104,9.17,4,0,7,9,3,1,0.15454545454545454
CLG0071,131,5.49,4,0,1,2,0,0,0.09803921568627451
CLG0098,79,7.02,5,1,6,1,0,0,0.1523809523809524
CLG0042,118,9.35,3,1,0,8,4,1,0.25333333333333335
CLG0053,102,6.58,4,0,6,6,4,0,0.14285714285714285
CLG0019,112,6.95,4,0,5,10,3,1,0.14444444444444443
CLG0045,98,7.94,7,0,3,9,1,0,0.20353982300884957
CLG0054,87,7.8,7,1,2,9,2,0,0.16455696202531644
CLG0064,111,6.13,1,1,8,3,5,0,0.15053763440860216
CLG0075,109,4.97,3,0,5,2,0,0,0.16806722689075632
CLG0041,114,8.13,9,1,5,7,4,1,0.18627450980392157
CLG0017,99,9.72,6,1,0,5,0,0,0.21052631578947367
CLG0011,91,5.85,6,0,4,10,3,0,0.14893617021276595
CLG0092,76,6.29,4,0,6,6,1,0,0.14705882352941177
CLG0003,112,6.92,10,1,3,5,3,0,0.17525773195876287
CLG0010,106,9.21,9,0,1,4,2,0,0.10476190476190476
CLG0024,85,6.6,3,1,8,1,1,0,0.1511627906976744
CLG0097,91,9.04,8,0,5,4,2,0,0.16831683168316833
CLG0056,92,4.97,6,0,8,10,2,0,0.2222222222222222
CLG0026,77,9.89,2,1,7,3,1,0,0.21739130434782608
CLG0069,87,8.15,3,0,0,3,2,0,0.23076923076923078
CLG0024,82,8.2,1,0,1,5,0,0,0.1511627906976744
CLG0044,93,7.32,3,0,1,1,4,0,0.125
CLG0026,88,8.63,4,0,1,6,1,0,0.21739130434782608
CLG0071,75,5.75,6,1,3,2,3,0,0.09803921568627451
CLG0076,130,5.12,10,1,6,1,3,0,0.1511627906976744
CLG0057,118,7.41,7,0,6,8,4,1,0.12087912087912088
CLG0036,88,9.06,3,0,0,10,3,1,0.1827956989247312
CLG0017,104,8.74,7,0,7,3,4,0,0.21052631578947367
CLG0080,106,7.28,4,0,3,6,0,0,0.12380952380952381
CLG0095,117,7.88,1,0,7,2,3,0,0.16666666666666666
CLG0018,87,6.01,1,1,9,5,3,0,0.15217391304347827
CLG0096,116,9.0,8,0,8,9,0,1,0.23232323232323232
CLG0066,91,9.24,10,1,6,7,3,0,0.168141592920354
CLG0010,79,8.69,7,0,2,4,3,0,0.10476190476190476
CLG0061,110,6.9,4,0,2,3,0,0,0.1792452830188679
CLG0039,119,10.08,1,0,4,9,5,1,0.1346153846153846
CLG0014,138,9.16,6,0,6,4,0,0,0.17647058823529413
CLG0047,82,7.9,10,1,6,5,5,0,0.18627450980392157
CLG0010,110,6.96,7,1,8,6,0,0,0.10476190476190476
CLG0055,93,8.3,6,0,0,10,5,1,0.12790697674418605
CLG0092,111,7.77,6,0,2,5,3,0,0.14705882352941177
CLG0024,77,6.51,8,1,0,9,4,0,0.1511627906976744
CLG0040,81,6.94,6,0,5,1,5,0,0.17894736842105263
CLG0063,88,7.27,2,0,9,6,4,0,0.18181818181818182
CLG0034,101,7.64,7,0,6,4,1,0,0.08928571428571429
CLG0049,90,7.14,10,0,1,4,1,0,0.20175438596491227
CLG0063,109,5.85,4,0,8,3,3,0,0.18181818181818182
CLG0009,115,8.64,3,0,4,5,3,1,0.13541666666666666
CLG0047,108,7.68,8,0,2,8,4,0,0.18627450980392157
CLG0093,124,5.36,10,0,6,4,2,0,0.14444444444444443
CLG0045,106,6.55,5,1,6,7,1,0,0.20353982300884957
CLG0036,81,9.7,4,0,0,8,4,1,0.1827956989247312
CLG0009,120,8.58,4,0,5,5,3,1,0.13541666666666666
CLG0011,90,6.7,5,0,2,10,1,0,0.14893617021276595
CLG0085,113,9.46,4,1,6,1,1,0,0.20408163265306123
CLG0077,123,5.31,3,0,4,8,5,1,0.16822429906542055
CLG0024,106,9.52,4,1,3,10,1,0,0.1511627906976744
CLG0001,77,6.36,10,0,9,3,3,0,0.10091743119266056
CLG0099,86,4.98,5,1,6,4,4,0,0.15730337078651685
CLG0099,119,6.69,2,0,6,10,2,1,0.15730337078651685
CLG0061,97,6.32,7,1,7,7,3,0,0.1792452830188679
CLG0085,101,7.67,5,0,4,9,1,0,0.20408163265306123
CLG0069,111,8.66,9,0,3,4,5,1,0.23076923076923078
CLG0021,110,9.3,6,0,0,4,5,0,0.17708333333333334
CLG0004,104,6.92,1,1,3,6,0,0,0.14285714285714285
CLG0097,96,7.3,9,0,10,9,4,0,0.16831683168316833
CLG0100,95,6.19,5,1,9,4,3,0,0.17525773195876287
CLG0058,112,5.27,9,0,0,10,1,0,0.15517241379310345
CLG0072,108,8.5,1,0,6,8,2,1,0.13333333333333333
CLG0093,96,5.57,2,1,5,3,5,0,0.14444444444444443
CLG0007,116,9.09,3,0,6,2,1,0,0.19148936170212766
CLG0001,98,7.41,5,0,7,4,1,0,0.10091743119266056
CLG0069,87,6.32,6,0,5,4,3,0,0.23076923076923078
CLG0077,88,8.11,5,1,1,7,5,0,0.16822429906542055
CLG0064,85,5.8,1,0,1,7,2,0,0.15053763440860216
CLG0090,95,7.0,4,0,8,9,5,0,0.22772277227722773
CLG0076,118,9.45,6,1,5,10,0,1,0.1511627906976744
CLG0008,87,7.44,4,0,5,2,5,0,0.14893617021276595
CLG0060,102,5.62,4,1,0,4,5,0,0.1927710843373494
CLG0034,90,8.91,5,1,7,3,3,0,0.08928571428571429
CLG0086,96,5.73,8,1,10,3,5,0,0.09090909090909091
CLG0009,77,8.37,5,0,7,7,4,0,0.13541666666666666
CLG0073,96,7.44,7,1,3,10,2,0,0.11206896551724138
CLG0045,97,7.34,8,0,6,6,0,0,0.20353982300884957
CLG0082,108,9.59,6,1,8,3,0,0,0.16842105263157894
CLG0017,103,8.5,6,1,10,8,2,1,0.21052631578947367
CLG0007,82,5.47,2,1,0,8,4,0,0.19148936170212766
CLG0051,116,6.29,10,0,4,7,1,0,0.19444444444444445
CLG0098,103,9.43,5,1,7,9,3,1,0.1523809523809524
CLG0016,102,4.8,1,1,6,3,4,0,0.18947368421052632
CLG0057,99,7.62,9,1,9,5,5,0,0.12087912087912088
CLG0092,92,9.0,7,1,3,6,0,0,0.14705882352941177
CLG0025,103,7.83,2,0,2,9,5,0,0.11864406779661017
CLG0022,107,9.11,6,0,0,4,4,0,0.1836734693877551
CLG0055,73,8.41,10,1,2,5,1,0,0.12790697674418605
CLG0034,91,7.99,9,1,1,9,5,0,0.08928571428571429
CLG0015,96,8.72,5,0,4,4,4,0,0.14736842105263157
CLG0016,103,8.48,3,1,0,2,4,0,0.18947368421052632
CLG0016,117,6.77,10,0,3,9,5,1,0.18947368421052632
CLG0038,88,7.51,4,1,7,3,0,0,0.2641509433962264
CLG0086,92,8.78,3,0,8,6,4,0,0.09090909090909091
CLG0093,92,9.23,1,1,0,9,5,1,0.14444444444444443
CLG0032,87,6.33,10,0,2,3,3,0,0.1504424778761062
CLG0043,94,6.61,7,1,5,8,2,0,0.1414141414141414
CLG0088,111,10.1,8,1,4,9,5,1,0.15178571428571427
CLG0050,84,7.71,2,0,0,3,0,0,0.16666666666666666
CLG0087,106,5.57,8,1,1,3,2,0,0.2268041237113402
CLG0057,74,8.19,9,1,1,4,4,0,0.12087912087912088
CLG0038,91,10.12,7,1,6,1,1,0,0.2641509433962264
CLG0023,95,9.32,1,0,5,2,5,0,0.1864406779661017
CLG0089,125,9.15,4,1,5,1,5,1,0.21505376344086022
CLG0090,95,6.42,7,1,0,3,0,0,0.22772277227722773
CLG0036,66,9.17,6,0,0,6,4,0,0.1827956989247312
CLG0050,70,7.59,8,0,3,8,4,0,0.16666666666666666
CLG0098,100,9.7,6,0,9,5,1,0,0.1523809523809524
CLG0013,109,7.07,10,0,5,8,4,0,0.18095238095238095
CLG0097,105,5.15,6,0,10,6,3,0,0.16831683168316833
CLG0004,102,7.32,10,1,5,1,1,0,0.14285714285714285
