IQ,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,College_Performance_Rate
104,7.74,10,0,4,10,0,0.2352941176470588
110,7.78,5,0,9,6,0,0.1862745098039215
84,7.5,6,0,0,3,3,0.1764705882352941
102,8.17,4,1,5,6,1,0.2
98,6.51,8,0,2,4,5,0.1809523809523809
89,6.52,10,0,4,10,1,0.1504424778761062
87,7.09,1,0,1,10,3,0.217391304347826
92,9.05,2,0,6,10,3,0.1521739130434782
98,5.24,7,0,0,10,2,0.18796992481203
87,6.32,10,0,7,2,0,0.0980392156862745
116,8.66,2,1,10,3,5,0.1545454545454545
86,4.92,2,0,2,8,5,0.1680672268907563
101,9.07,2,0,5,10,4,0.2105263157894736
96,6.01,3,0,4,6,2,0.1836734693877551
101,7.25,9,1,10,4,5,0.1009174311926605
95,7.6,10,1,2,4,4,0.144578313253012
97,9.33,4,0,0,1,4,0.125
124,9.39,3,0,9,7,5,0.1683168316831683
100,8.86,10,1,9,1,3,0.2150537634408602
106,8.34,6,1,9,1,4,0.1294117647058823
102,9.86,8,1,0,5,5,0.1864406779661017
108,7.95,8,0,2,5,0,0.1170212765957446
132,6.6,6,1,3,7,4,0.1489361702127659
120,9.46,2,0,8,1,3,0.2277227722772277
116,7.05,6,1,6,4,0,0.0884955752212389
90,5.19,7,1,1,5,4,0.144578313253012
93,6.38,6,0,4,2,3,0.1428571428571428
105,9.06,6,0,2,1,3,0.1862745098039215
81,6.05,1,0,3,4,3,0.1346153846153846
89,9.62,10,0,1,7,0,0.1680672268907563
90,9.4,9,1,4,4,2,0.1521739130434782
95,6.22,7,0,7,10,2,0.2323232323232323
101,8.28,10,0,1,4,4,0.1958762886597938
92,8.32,7,0,0,3,3,0.0884955752212389
120,8.36,2,1,3,9,0,0.0909090909090909
94,10.06,10,0,9,5,3,0.1808510638297872
102,5.4,7,0,5,8,2,0.1009174311926605
110,5.26,6,1,10,6,5,0.1238095238095238
111,5.81,10,0,4,6,5,0.18796992481203
78,5.34,8,1,3,3,1,0.2017543859649122
115,8.41,7,0,8,8,0,0.1666666666666666
109,4.66,1,0,7,6,5,0.1818181818181818
99,7.36,2,0,5,1,3,0.0909090909090909
89,9.42,5,1,5,10,2,0.1752577319587628
114,4.86,1,0,9,6,5,0.1333333333333333
109,7.87,10,0,10,5,5,0.1684210526315789
101,6.21,5,1,3,3,5,0.2105263157894736
122,8.7,3,1,9,1,2,0.1927710843373494
89,8.03,10,1,2,10,3,0.1809523809523809
107,8.96,7,0,2,10,4,0.1489361702127659
124,9.46,3,0,8,9,5,0.1489361702127659
103,7.51,2,1,7,10,2,0.1333333333333333
93,7.42,1,0,3,7,3,0.1551724137931034
97,9.31,6,1,4,10,0,0.1862745098039215
89,9.83,3,1,0,2,0,0.2222222222222222
95,8.7,1,0,10,10,3,0.25
112,7.96,1,0,3,10,5,0.1551724137931034
90,8.25,6,0,3,1,1,0.2641509433962264
85,10.02,9,0,2,4,2,0.2307692307692307
112,5.69,1,0,9,10,2,0.1927710843373494
111,8.46,8,0,9,6,2,0.2307692307692307
80,5.51,4,0,4,9,4,0.125
115,9.56,5,0,4,6,3,0.1682242990654205
120,5.56,9,1,9,9,5,0.217391304347826
93,7.75,10,0,8,10,5,0.2268041237113402
78,6.73,3,1,4,10,5,0.1684210526315789
110,6.75,8,0,2,2,1,0.1517857142857142
114,7.49,5,0,6,5,1,0.1428571428571428
83,8.74,10,0,9,5,0,0.2533333333333333
103,9.32,10,1,0,7,2,0.125
108,6.8,5,1,5,1,2,0.2268041237113402
113,8.43,2,1,1,1,5,0.1170212765957446
99,5.53,9,1,10,2,1,0.1333333333333333
101,8.07,9,0,0,4,1,0.2307692307692307
112,6.5,1,0,2,10,0,0.1186440677966101
96,6.54,10,1,7,7,5,0.1414141414141414
97,9.56,1,1,7,5,0,0.0909090909090909
121,9.23,2,0,10,9,1,0.2040816326530612
99,9.72,6,1,0,5,0,0.2105263157894736
104,7.78,1,0,6,6,5,0.2017543859649122
86,6.79,8,1,5,5,5,0.1958762886597938
87,7.75,1,0,7,6,3,0.2222222222222222
95,6.85,6,0,9,1,5,0.1009174311926605
104,9.12,1,1,9,7,4,0.1551724137931034
107,5.26,9,0,5,4,4,0.1809523809523809
115,7.26,9,0,4,2,2,0.2533333333333333
108,5.01,10,0,7,2,1,0.1583333333333333
104,9.34,7,0,9,8,5,0.2105263157894736
96,5.55,9,0,8,10,5,0.1666666666666666
101,9.67,8,0,7,9,4,0.1809523809523809
76,4.77,6,1,3,5,1,0.1489361702127659
122,7.77,3,1,1,6,2,0.1792452830188679
92,8.95,8,1,7,1,3,0.1684210526315789
100,6.33,7,1,7,4,0,0.1009174311926605
73,5.17,9,0,3,6,0,0.2323232323232323
99,6.94,5,0,10,9,3,0.1346153846153846
97,8.36,1,1,4,1,4,0.1414141414141414
85,5.68,4,0,9,7,4,0.1120689655172413
75,7.91,2,0,3,3,2,0.1489361702127659
104,9.54,8,1,3,3,0,0.0884955752212389
99,8.33,1,0,5,5,0,0.1376146788990825
105,6.8,4,1,6,2,2,0.168141592920354
80,8.22,4,1,4,7,5,0.1836734693877551
125,6.54,9,0,0,10,3,0.0909090909090909
90,5.31,5,0,4,1,5,0.1958762886597938
81,6.41,8,0,2,8,2,0.1573033707865168
111,7.95,5,0,4,6,0,0.1545454545454545
125,5.91,2,1,9,3,2,0.127906976744186
110,7.38,7,0,5,6,2,0.1186440677966101
97,6.87,10,0,7,8,2,0.1489361702127659
112,4.94,10,1,9,1,2,0.1808510638297872
123,9.59,4,1,2,8,0,0.2363636363636363
87,5.71,2,0,1,5,4,0.0909090909090909
83,9.46,7,0,8,8,4,0.1511627906976744
106,8.68,6,0,5,4,3,0.2
107,7.68,1,0,6,1,3,0.1511627906976744
127,6.49,3,0,10,7,2,0.1473684210526315
118,8.6,3,1,5,2,3,0.168141592920354
109,8.45,3,1,0,10,5,0.1376146788990825
94,6.61,7,1,5,8,2,0.1414141414141414
113,6.73,9,0,1,9,3,0.1504424778761062
99,8.42,8,1,1,3,4,0.2307692307692307
115,5.86,9,1,7,7,0,0.0909090909090909
91,6.25,2,0,6,1,0,0.1333333333333333
95,7.75,8,0,3,2,2,0.1645569620253164
93,5.19,7,0,1,6,0,0.1752577319587628
75,9.47,2,0,1,3,1,0.1551724137931034
95,9.32,5,0,10,1,4,0.1444444444444444
72,5.63,3,0,1,2,0,0.1047619047619047
118,8.02,7,1,0,10,0,0.1505376344086021
102,8.94,10,1,3,10,0,0.2268041237113402
100,9.65,10,0,8,9,1,0.1521739130434782
102,8.96,7,0,3,3,3,0.144578313253012
126,7.44,1,1,4,10,4,0.1862745098039215
115,8.51,2,0,9,3,1,0.1521739130434782
95,8.91,3,1,6,10,3,0.1395348837209302
90,8.04,1,0,10,3,3,0.25
101,6.86,8,0,2,7,0,0.1666666666666666
104,9.18,6,0,10,7,5,0.1517857142857142
104,6.71,6,0,2,6,3,0.1583333333333333
126,9.97,1,0,5,3,3,0.2035398230088495
75,9.27,3,0,8,9,5,0.1047619047619047
91,5.75,4,1,0,2,5,0.1333333333333333
108,6.56,10,0,4,6,5,0.2105263157894736
83,8.38,8,1,2,2,5,0.2533333333333333
105,10.14,4,1,1,10,4,0.1009174311926605
96,6.97,3,0,9,7,5,0.1428571428571428
118,5.65,4,0,0,2,0,0.1489361702127659
99,6.52,3,0,5,10,3,0.168141592920354
112,5.01,1,1,7,9,1,0.0909090909090909
118,6.67,2,0,0,9,5,0.1333333333333333
73,8.48,10,1,0,5,5,0.1511627906976744
74,6.24,6,1,1,5,1,0.2105263157894736
105,6.25,5,0,8,4,2,0.0980392156862745
99,8.54,8,0,4,4,4,0.1517857142857142
79,5.02,7,1,0,10,0,0.2352941176470588
105,9.03,4,0,3,7,1,0.1395348837209302
112,6.09,10,1,4,10,5,0.2268041237113402
94,8.62,3,0,5,8,4,0.1862745098039215
90,7.03,7,0,4,10,2,0.1346153846153846
111,5.92,1,1,8,3,3,0.1944444444444444
126,7.88,8,0,1,3,4,0.1680672268907563
84,5.57,7,0,8,3,4,0.2222222222222222
87,9.34,4,0,7,3,2,0.1683168316831683
77,4.65,4,1,3,1,3,0.1428571428571428
93,8.97,1,0,2,8,2,0.1666666666666666
123,9.09,5,0,1,9,5,0.1489361702127659
93,5.79,8,0,2,7,3,0.1170212765957446
111,10.03,9,1,5,8,1,0.1443298969072164
80,8.57,7,0,8,1,1,0.1395348837209302
115,9.55,6,0,2,1,2,0.1927710843373494
113,5.28,8,1,2,5,4,0.2040816326530612
88,9.57,7,1,4,10,2,0.1894736842105263
82,9.03,7,0,0,4,3,0.2017543859649122
94,7.95,1,0,5,9,1,0.1683168316831683
99,6.5,6,0,10,8,2,0.1904761904761904
113,8.56,10,1,9,8,0,0.2017543859649122
79,10.46,1,1,1,9,5,0.1583333333333333
97,8.92,10,0,6,4,5,0.1551724137931034
94,8.84,10,1,2,8,0,0.2533333333333333
111,8.52,7,0,10,7,0,0.1120689655172413
106,6.25,4,1,6,3,5,0.2017543859649122
106,5.26,1,0,6,6,0,0.217391304347826
102,5.93,10,1,0,8,3,0.1517857142857142
115,7.92,9,0,6,2,5,0.1914893617021276
100,9.22,10,1,4,9,5,0.1428571428571428
109,6.23,2,0,9,7,0,0.2040816326530612
92,9.21,5,0,8,4,2,0.1914893617021276
103,6.33,3,1,1,9,0,0.2363636363636363
74,7.52,1,1,8,9,0,0.1489361702127659
81,5.87,10,0,10,7,1,0.127906976744186
113,5.75,9,0,2,4,4,0.18796992481203
79,6.52,8,1,8,4,2,0.1489361702127659
98,8.4,6,1,9,6,2,0.2277227722772277
89,8.98,6,0,1,6,3,0.0980392156862745
114,8.58,5,0,2,2,3,0.1764705882352941
105,6.92,2,0,9,8,2,0.1680672268907563
101,5.65,2,1,10,9,3,0.1047619047619047
102,7.3,2,1,6,8,4,0.0980392156862745
96,6.04,6,0,5,9,5,0.168141592920354
103,6.72,3,1,3,9,5,0.1428571428571428
104,5.88,7,0,9,8,2,0.1186440677966101
109,9.14,4,0,4,1,0,0.1645569620253164
83,6.31,4,1,2,1,5,0.1752577319587628
84,6.38,8,0,0,5,0,0.13
108,9.38,5,0,5,6,4,0.1958762886597938
106,6.44,5,0,0,5,4,0.1914893617021276
90,8.47,8,1,3,2,4,0.1523809523809524
124,7.31,8,1,6,3,3,0.2533333333333333
102,8.12,6,0,5,1,3,0.18796992481203
132,8.63,3,0,1,6,4,0.1666666666666666
88,9.6,5,0,9,5,0,0.1443298969072164
68,7.29,1,0,7,10,5,0.1809523809523809
96,8.78,2,0,6,2,0,0.2352941176470588
75,9.82,4,1,1,1,3,0.144578313253012
127,6.33,5,1,4,7,3,0.2017543859649122
85,5.65,2,1,7,8,2,0.1770833333333333
99,8.83,7,1,5,1,3,0.1376146788990825
87,5.29,8,0,4,3,2,0.1395348837209302
97,7.59,7,0,2,3,3,0.1680672268907563
111,8.36,1,0,10,5,0,0.2
98,9.09,2,1,8,4,4,0.1764705882352941
107,7.1,4,1,3,2,4,0.1958762886597938
97,9.53,8,0,9,1,3,0.2268041237113402
79,5.92,6,0,5,5,3,0.1666666666666666
90,9.14,10,0,3,2,2,0.1489361702127659
99,5.26,6,0,5,1,3,0.1333333333333333
100,7.56,4,1,3,7,0,0.2017543859649122
90,9.92,2,0,0,10,1,0.1836734693877551
97,8.32,7,1,6,7,5,0.2017543859649122
99,6.97,9,0,5,4,4,0.1047619047619047
104,8.7,9,0,6,10,1,0.1862745098039215
146,5.12,4,0,9,7,5,0.2277227722772277
97,5.69,3,1,8,6,4,0.1376146788990825
104,5.27,2,0,8,5,3,0.1470588235294117
111,10.1,8,1,4,9,5,0.1517857142857142
96,5.7,4,0,4,9,4,0.2017543859649122
82,6.84,2,0,7,5,2,0.25
89,9.54,3,0,9,6,4,0.2035398230088495
122,6.97,2,0,8,9,0,0.2323232323232323
67,9.03,7,1,10,9,4,0.1517857142857142
96,5.73,8,1,10,3,5,0.0909090909090909
107,7.02,7,1,3,3,1,0.2222222222222222
101,6.9,4,1,4,7,4,0.108433734939759
119,8.83,1,1,3,5,1,0.1809523809523809
51,7.43,8,0,4,9,2,0.1864406779661017
101,7.86,1,1,8,5,5,0.1894736842105263
121,5.92,4,1,10,6,4,0.2641509433962264
104,10.19,7,0,7,8,4,0.1470588235294117
93,8.12,5,1,8,7,2,0.1836734693877551
110,10.11,2,1,5,8,1,0.1186440677966101
88,5.57,7,0,7,9,2,0.0909090909090909
80,5.66,5,0,2,9,2,0.25
88,8.7,9,0,0,7,0,0.1770833333333333
95,7.33,5,0,3,9,0,0.1770833333333333
101,6.49,1,1,0,2,1,0.1444444444444444
119,5.72,7,1,9,5,3,0.1914893617021276
119,9.26,1,1,3,1,1,0.1444444444444444
130,4.91,9,0,2,3,2,0.1504424778761062
121,7.72,7,0,8,9,0,0.1333333333333333
102,7.9,3,0,7,1,0,0.2323232323232323
100,9.47,5,0,10,2,3,0.1770833333333333
81,6.16,1,1,6,8,1,0.1545454545454545
104,8.91,5,0,1,9,4,0.1894736842105263
117,8.1,8,1,4,2,0,0.1789473684210526
112,5.22,1,1,1,9,0,0.1836734693877551
117,7.1,6,0,3,8,4,0.1680672268907563
116,7.58,5,1,2,6,1,0.2105263157894736
82,8.59,1,1,7,8,5,0.1294117647058823
76,5.12,3,1,9,9,4,0.1818181818181818
110,7.4,8,0,7,7,3,0.1489361702127659
110,8.28,6,1,7,7,3,0.2363636363636363
103,7.29,2,0,10,1,3,0.1836734693877551
79,5.18,1,0,4,9,2,0.1517857142857142
106,5.07,8,0,4,6,3,0.2641509433962264
118,5.89,1,1,8,7,2,0.1428571428571428
114,6.96,9,0,4,5,3,0.1894736842105263
103,5.43,9,0,8,6,3,0.18796992481203
105,5.89,3,0,6,2,5,0.1645569620253164
87,8.18,5,0,8,3,4,0.0892857142857142
94,9.52,10,0,3,9,4,0.1511627906976744
75,8.46,1,0,8,8,5,0.1789473684210526
97,5.88,4,1,1,5,5,0.1789473684210526
99,9.5,3,0,0,5,3,0.217391304347826
120,5.48,9,1,6,8,5,0.2323232323232323
90,7.67,7,1,4,5,5,0.1521739130434782
105,6.09,2,0,6,8,2,0.1862745098039215
98,9.5,10,1,3,9,2,0.1894736842105263
91,7.4,8,0,10,7,4,0.1428571428571428
91,5.93,7,0,3,4,5,0.0980392156862745
102,4.88,9,0,2,9,4,0.13
97,6.84,7,1,10,9,4,0.1752577319587628
93,6.9,9,1,0,8,0,0.1752577319587628
80,4.69,1,0,9,3,1,0.1583333333333333
117,9.84,10,0,9,2,5,0.2017543859649122
111,9.54,1,1,4,2,1,0.1395348837209302
84,8.86,3,0,0,4,2,0.2277227722772277
120,8.78,5,1,5,3,2,0.2533333333333333
98,5.79,10,0,7,9,2,0.0980392156862745
67,5.78,10,0,5,7,1,0.1517857142857142
88,7.48,10,0,9,4,4,0.168141592920354
130,6.96,7,1,0,2,5,0.1489361702127659
79,7.89,1,0,7,8,1,0.1862745098039215
82,6.6,2,0,2,9,1,0.1666666666666666
116,8.85,1,0,6,8,5,0.1489361702127659
85,5.99,1,1,0,3,4,0.1517857142857142
109,8.26,6,1,4,6,5,0.1517857142857142
92,4.87,2,1,0,7,1,0.1666666666666666
98,9.77,4,0,8,2,5,0.1809523809523809
123,6.36,7,0,5,8,0,0.2533333333333333
95,6.09,4,1,6,4,5,0.1836734693877551
109,5.47,9,0,9,10,1,0.1752577319587628
106,8.34,5,0,4,2,4,0.1573033707865168
90,6.37,4,0,4,4,3,0.188235294117647
104,6.65,1,1,6,8,1,0.2035398230088495
102,7.71,9,0,3,9,2,0.1770833333333333
70,8.71,6,1,7,2,5,0.125
128,5.87,5,1,3,1,4,0.1354166666666666
117,7.06,7,1,9,10,1,0.1862745098039215
132,7.58,4,0,0,1,0,0.1521739130434782
100,8.14,5,1,7,1,2,0.1680672268907563
88,6.71,5,0,0,1,1,0.1009174311926605
78,7.82,6,1,4,3,2,0.1395348837209302
110,9.86,10,1,5,3,4,0.1551724137931034
103,5.94,10,0,5,6,3,0.1489361702127659
110,9.48,10,1,10,10,3,0.25
108,8.98,8,0,9,1,3,0.1818181818181818
94,9.36,9,1,8,6,1,0.2017543859649122
108,7.56,2,1,0,8,3,0.1120689655172413
105,9.85,10,0,7,6,1,0.1683168316831683
95,6.86,10,0,9,7,0,0.1682242990654205
97,9.47,5,0,8,8,2,0.1208791208791208
84,9.4,10,0,2,3,4,0.1836734693877551
116,8.41,5,0,0,5,5,0.2307692307692307
91,5.54,6,1,8,1,0,0.1489361702127659
99,6.9,4,1,2,9,0,0.1944444444444444
84,9.69,7,1,1,9,4,0.2222222222222222
96,7.63,5,0,9,9,5,0.217391304347826
110,7.6,7,0,0,8,0,0.2307692307692307
104,9.04,10,1,2,10,4,0.1489361702127659
95,5.89,2,1,2,2,1,0.1680672268907563
102,9.55,8,0,7,10,0,0.1682242990654205
131,5.93,4,1,8,3,5,0.1517857142857142
117,10.09,7,0,10,2,2,0.1958762886597938
80,7.81,9,0,2,3,1,0.1682242990654205
100,9.71,1,1,8,4,0,0.1354166666666666
97,6.14,9,1,8,7,2,0.1645569620253164
91,7.41,2,0,9,2,0,0.1683168316831683
92,7.18,9,0,8,8,0,0.1444444444444444
91,6.69,8,0,9,3,5,0.2352941176470588
105,9.63,10,0,5,2,5,0.1578947368421052
103,6.8,4,1,5,3,5,0.1680672268907563
116,7.89,2,1,2,6,4,0.127906976744186
103,5.47,4,0,3,8,5,0.1862745098039215
96,9.54,2,0,5,9,1,0.1170212765957446
96,6.41,6,1,4,3,2,0.1764705882352941
104,6.82,8,1,10,2,1,0.1904761904761904
64,8.67,2,1,2,4,4,0.1517857142857142
76,8.59,4,0,4,3,2,0.1376146788990825
99,8.29,7,1,1,10,1,0.1489361702127659
115,9.6,8,1,1,4,3,0.125
89,9.32,1,1,2,3,0,0.2641509433962264
85,6.64,10,0,3,6,1,0.1914893617021276
66,5.9,8,0,10,9,1,0.1808510638297872
111,5.07,6,1,9,10,2,0.1680672268907563
101,9.23,9,0,8,1,5,0.2040816326530612
83,6.1,5,0,3,3,2,0.1170212765957446
103,8.72,1,0,0,9,4,0.1186440677966101
130,7.35,1,0,5,1,3,0.1444444444444444
93,9.41,2,1,2,5,1,0.1186440677966101
94,9.54,8,1,2,4,1,0.1170212765957446
88,8.93,6,1,7,6,3,0.1818181818181818
81,7.09,2,1,7,2,5,0.1428571428571428
137,9.39,4,0,9,3,5,0.1682242990654205
96,6.13,8,1,1,8,3,0.1489361702127659
107,7.7,3,0,0,7,5,0.2017543859649122
103,6.84,10,0,9,5,2,0.1238095238095238
111,7.57,4,0,6,4,3,0.1680672268907563
119,6.42,4,0,2,5,5,0.1894736842105263
91,10.11,6,0,10,1,4,0.1809523809523809
106,5.95,9,1,10,7,4,0.1666666666666666
73,9.49,6,0,7,5,0,0.1864406779661017
105,6.79,6,0,5,1,3,0.1958762886597938
94,4.84,4,0,1,3,5,0.1346153846153846
122,6.19,3,0,7,5,1,0.1294117647058823
104,9.6,6,1,1,3,4,0.1376146788990825
104,8.36,2,1,0,6,4,0.2150537634408602
111,5.51,8,1,2,6,2,0.1836734693877551
120,6.13,6,0,3,4,1,0.2268041237113402
103,5.74,8,0,7,10,1,0.1428571428571428
91,7.99,9,1,1,9,5,0.0892857142857142
88,9.08,7,0,9,7,5,0.1958762886597938
111,6.17,6,0,2,2,2,0.1583333333333333
115,9.52,2,0,1,5,5,0.217391304347826
101,8.38,4,1,0,8,5,0.2323232323232323
83,7.2,8,1,10,8,0,0.1395348837209302
82,6.26,3,1,0,9,0,0.1573033707865168
103,5.35,10,1,3,6,5,0.1047619047619047
122,6.15,2,0,5,1,4,0.1395348837209302
98,6.26,3,1,3,9,1,0.1809523809523809
103,6.24,5,0,2,10,0,0.1752577319587628
85,9.54,5,0,0,6,2,0.1186440677966101
88,9.63,4,0,4,10,3,0.1914893617021276
107,7.71,5,0,8,9,4,0.2017543859649122
112,7.8,3,0,9,9,3,0.188235294117647
87,7.7,3,0,0,5,1,0.1238095238095238
105,8.73,5,1,4,5,0,0.1752577319587628
114,6.2,7,0,2,2,4,0.18796992481203
98,9.72,10,0,8,10,4,0.1836734693877551
86,5.47,3,0,5,6,2,0.1682242990654205
108,7.74,7,1,2,9,5,0.2641509433962264
114,8.86,10,0,3,3,2,0.1944444444444444
124,10.25,5,0,9,7,4,0.2641509433962264
77,6.68,8,0,8,2,0,0.1682242990654205
101,6.96,1,0,3,7,1,0.1009174311926605
104,5.62,8,1,4,4,0,0.1523809523809524
91,6.04,2,0,10,8,0,0.1517857142857142
72,8.67,7,0,8,1,1,0.1666666666666666
116,8.7,6,0,10,5,4,0.1489361702127659
85,7.07,1,0,10,6,2,0.2
99,4.56,5,1,0,9,4,0.2105263157894736
72,5.93,3,0,0,3,3,0.1120689655172413
88,7.29,4,0,4,7,5,0.1489361702127659
106,7.78,8,0,7,6,1,0.1818181818181818
84,7.94,8,0,8,10,2,0.1333333333333333
114,8.46,10,0,3,5,1,0.1680672268907563
74,7.95,3,0,10,4,1,0.168141592920354
115,5.71,6,0,5,3,1,0.1752577319587628
90,4.98,10,0,4,2,2,0.1827956989247312
88,8.38,5,1,9,1,1,0.2363636363636363
139,7.04,10,0,6,8,5,0.1376146788990825
112,6.92,10,1,3,5,3,0.1752577319587628
95,7.0,4,0,8,9,5,0.2277227722772277
97,6.17,8,1,0,6,2,0.1333333333333333
110,9.46,7,0,10,1,0,0.2017543859649122
118,8.1,3,0,3,5,3,0.1517857142857142
79,8.34,6,1,6,1,1,0.2017543859649122
82,8.79,2,0,4,8,0,0.1333333333333333
94,7.09,6,0,9,4,5,0.1346153846153846
93,5.81,9,0,1,7,2,0.1517857142857142
95,8.05,6,0,5,8,2,0.1521739130434782
107,6.71,6,0,8,1,3,0.1770833333333333
96,9.51,1,1,10,9,3,0.1836734693877551
93,8.05,9,0,9,1,3,0.1047619047619047
93,6.25,8,0,6,10,1,0.18796992481203
82,9.29,4,0,0,8,4,0.217391304347826
93,9.14,7,1,1,10,2,0.1789473684210526
107,8.22,2,1,5,9,5,0.2352941176470588
112,7.82,7,1,5,3,0,0.127906976744186
107,9.28,5,0,1,3,4,0.1489361702127659
89,9.08,4,0,7,2,4,0.1294117647058823
87,5.83,9,0,2,7,4,0.13
117,9.84,6,0,3,8,0,0.2363636363636363
95,5.9,9,0,3,10,0,0.1517857142857142
125,6.15,4,0,5,9,3,0.1346153846153846
79,9.09,6,0,8,9,5,0.1470588235294117
118,7.13,9,0,4,7,0,0.1376146788990825
84,8.69,6,0,5,6,3,0.127906976744186
91,6.46,5,0,7,1,2,0.1827956989247312
96,5.59,2,1,8,2,5,0.1827956989247312
117,9.85,7,0,10,7,3,0.2641509433962264
84,6.84,2,0,9,5,3,0.168141592920354
82,8.76,2,1,0,10,3,0.1927710843373494
109,8.76,1,1,9,2,0,0.1573033707865168
104,9.85,5,0,9,2,3,0.2222222222222222
97,6.2,7,1,1,10,0,0.1809523809523809
96,7.28,4,0,0,5,1,0.1444444444444444
98,8.82,10,1,8,8,2,0.2017543859649122
99,7.77,4,1,3,5,3,0.1333333333333333
100,9.5,3,1,6,8,5,0.1680672268907563
115,5.14,10,1,6,3,0,0.2150537634408602
107,7.24,7,1,4,1,1,0.1836734693877551
89,5.72,1,1,0,2,4,0.1346153846153846
97,8.64,4,1,1,2,3,0.1444444444444444
103,8.13,3,1,4,6,3,0.1443298969072164
83,10.24,10,0,9,8,0,0.1120689655172413
85,8.49,7,1,0,1,0,0.1809523809523809
109,6.55,6,0,1,9,0,0.2277227722772277
77,7.8,8,0,8,3,0,0.1489361702127659
90,9.58,8,1,4,10,2,0.1862745098039215
135,9.28,9,1,3,1,1,0.1517857142857142
103,5.18,2,1,8,5,2,0.168141592920354
91,9.02,2,0,5,2,2,0.1680672268907563
91,9.44,1,1,10,9,4,0.2105263157894736
89,8.64,6,0,6,6,5,0.1489361702127659
109,6.03,5,1,7,2,1,0.1680672268907563
92,7.46,10,0,7,4,2,0.1958762886597938
96,8.11,10,0,5,8,0,0.168141592920354
144,7.83,6,0,1,7,5,0.1395348837209302
105,5.97,9,0,5,3,2,0.1792452830188679
120,5.93,6,1,5,8,5,0.2641509433962264
104,6.38,8,0,0,2,5,0.1470588235294117
127,5.74,2,0,2,5,3,0.144578313253012
120,8.01,1,0,8,7,2,0.1684210526315789
90,8.64,9,0,10,2,3,0.1523809523809524
116,8.26,5,1,7,7,5,0.1645569620253164
87,5.1,10,1,3,2,3,0.1551724137931034
127,8.57,1,0,0,2,0,0.2040816326530612
93,6.62,6,1,3,8,0,0.1444444444444444
110,6.31,9,1,4,7,3,0.1505376344086021
122,7.94,5,1,0,10,0,0.1958762886597938
98,7.94,1,0,0,5,1,0.1578947368421052
77,7.21,6,0,5,5,0,0.1504424778761062
77,8.79,6,0,3,9,0,0.1864406779661017
97,8.96,5,0,8,7,3,0.1444444444444444
124,8.75,8,1,2,6,2,0.1523809523809524
100,8.56,1,0,5,9,3,0.1186440677966101
72,7.87,7,0,3,9,2,0.1914893617021276
109,10.1,3,0,3,1,0,0.1818181818181818
99,7.97,6,1,7,1,0,0.1517857142857142
121,9.76,9,1,1,1,2,0.1511627906976744
70,8.38,8,0,2,3,0,0.1333333333333333
115,5.72,2,0,7,6,3,0.1927710843373494
85,6.12,10,1,8,7,5,0.2150537634408602
103,5.92,6,1,4,1,5,0.1489361702127659
92,5.39,8,1,10,3,2,0.0884955752212389
107,6.76,8,0,5,5,0,0.1443298969072164
90,9.74,2,1,3,10,2,0.1523809523809524
120,4.84,9,0,5,3,1,0.1047619047619047
105,9.29,6,1,3,4,3,0.2040816326530612
125,9.02,3,1,9,7,4,0.1583333333333333
98,7.26,10,1,5,10,4,0.1333333333333333
96,6.5,3,0,6,1,3,0.1354166666666666
127,8.18,10,0,10,10,2,0.1333333333333333
86,7.62,3,0,3,6,0,0.1684210526315789
113,9.62,4,1,3,2,4,0.2017543859649122
84,9.15,2,1,1,4,2,0.2
87,8.19,4,0,8,5,3,0.1376146788990825
90,5.59,1,0,8,10,4,0.0892857142857142
118,9.16,2,1,2,4,3,0.1752577319587628
112,8.19,10,1,5,8,4,0.168141592920354
106,7.26,8,0,9,5,0,0.1836734693877551
79,7.72,5,0,10,8,2,0.1009174311926605
97,5.16,7,1,7,10,3,0.1836734693877551
112,7.9,2,0,1,6,4,0.2035398230088495
95,7.82,6,0,8,8,2,0.2268041237113402
95,5.82,2,0,6,4,0,0.127906976744186
94,8.71,6,0,4,1,0,0.1047619047619047
102,7.03,4,0,8,5,2,0.2017543859649122
105,4.76,4,0,8,2,3,0.1521739130434782
100,4.65,6,0,0,3,0,0.1551724137931034
103,5.37,2,0,4,6,2,0.1428571428571428
109,10.42,10,0,3,4,0,0.1645569620253164
101,9.04,4,0,7,10,2,0.2017543859649122
95,6.17,2,0,2,4,1,0.1521739130434782
93,5.16,1,1,7,2,1,0.1545454545454545
112,6.07,5,1,8,5,2,0.1504424778761062
117,5.72,1,0,2,4,3,0.2277227722772277
118,7.74,8,0,9,1,3,0.1958762886597938
88,7.65,5,1,3,7,0,0.0909090909090909
116,7.55,7,0,4,5,5,0.144578313253012
109,4.99,5,0,8,9,3,0.1894736842105263
114,7.56,2,0,5,9,3,0.1944444444444444
95,9.53,2,0,8,10,1,0.1752577319587628
109,9.57,9,1,7,4,1,0.2533333333333333
87,7.32,3,0,4,3,1,0.1862745098039215
66,9.29,3,1,2,8,4,0.1238095238095238
110,7.48,2,0,2,9,2,0.2222222222222222
61,6.71,3,0,8,10,2,0.144578313253012
112,10.0,8,0,8,10,0,0.1489361702127659
94,7.19,2,0,1,1,3,0.0884955752212389
89,5.39,5,1,7,5,3,0.1523809523809524
